,CaseOrder,Customer_id,Interaction,UID,Children,Age,Income,Gender,Churn,Outage_sec_perweek,Yearly_equip_failure,MonthlyCharge,Bandwidth_GB_Year,gender_dummy,churn_dummy,Intercept
1304,1305,G371724,6ad589a6-42b2-40ab-bc3c-f9c8a17eca7f,0878149ff7dae77d3e437ba9ad9192ff,0,87,4523.8,Male,No,13.69110294,0,127.473844,1826.678884,0,0,1
1305,1306,R244586,6eb90a37-71ec-49f2-ad80-5d62516ddf6e,93896c5339a1d4db3440c45d2d78e15c,0,27,7128.27,Male,No,8.71758667,0,149.984492,1559.824693,0,0,1
1306,1307,H518825,2e6c7291-a7cd-4a70-8e19-2de3c9c1667a,8c1ef2b767fc78b6f438b966192a04a9,10,50,126457.41,Female,No,18.94289163,3,79.978861,961.7341695,1,0,1
1307,1308,N864022,bfde9a41-b37d-4901-b5f5-b865b1feee55,f6b9653728e7456185447b70de9ace91,4,41,29093.29,Female,No,8.249879184,1,137.468591,409.5740796,1,0,1
1308,1309,Z807165,3b859b48-0d57-4085-bbaf-12208528abff,d41345d7734b195ca099ade541211a54,0,70,65477.76,Female,No,12.97906926,1,164.978458,1048.538032,1,0,1
1309,1310,O866592,cd97a13e-80da-4b27-a59b-94553a18be56,3d7df781d8141d2175d8e2fdf43daca5,1,74,18185.88,Female,No,12.57260598,0,154.975543,1460.729298,1,0,1
1310,1311,Z723653,3b78becb-e67b-4cf8-8d4f-2d5975a183b9,2e1a47fc0ad23ff2af461d00f6d5f0da,0,72,34217.69,Male,No,13.58758162,0,160.00128,539.9859818,0,0,1
1311,1312,L529868,1fe77a00-8ac0-4924-8e12-f0d128cd587d,5d0cdf33e21805828cdaacf35fc9672d,0,71,56034.16,Female,No,5.615789376,0,182.460772,483.4546178,1,0,1
1312,1313,Z973803,ffd6d5a2-db34-49b7-89f3-f7ad5de05914,a59986904d8c281bc80e4350341cf238,4,55,16526.81,Male,Yes,10.86355397,0,117.485813,541.4070913,0,1,1
1313,1314,O521013,cfc954a5-d933-4308-a3df-1f026576dac1,1fa980a35ccf3295c4d249a2f64b2b72,10,89,80803.77,Female,No,13.5735625,0,159.965008,1030.206721,1,0,1
1314,1315,D79066,f54d9e40-1d54-4fba-a51b-ce178b983213,c8573ea76d7454cef7f86c1d2ac9741d,3,38,40392.47,Male,Yes,9.73677222,0,172.455519,1442.347357,0,1,1
1315,1316,M708037,238ced29-64c0-48ac-80db-ce8b2ecd3d27,bbb7d435ee5c46dc6914f60c33527ea1,0,21,43889.69,Female,No,8.332567184,0,129.976324,1204.678983,1,0,1
1316,1317,H378177,8ce10ce9-28ba-4cd1-9d24-9644558b312f,65bab58b5a6e243352e31d08db416156,3,71,30101.28,Male,No,5.210753949,2,139.99789,730.1829735,0,0,1
1317,1318,W949462,fe220993-c33f-4225-9791-9ecaef43d6c4,f5a069b99eaf051c3a61ebe8b4af2aab,2,49,26569.81,Female,No,10.43343891,1,94.972827,1304.854276,1,0,1
1318,1319,X888490,ba610bba-b059-49ba-8cda-e25934a8debc,f1f03c19d648ef21e48824ac6eb67a10,6,74,67521.69,Male,No,7.67710837,0,169.937833,2410.11164,0,0,1
1319,1320,W66069,e1c5fd35-bdc5-477f-a1dd-fe148e25e508,e004c2624eeba39c862ad383787e346e,3,34,62441.01,Male,Yes,4.87057775,2,187.484705,1278.688937,0,1,1
1320,1321,N663585,8e90a94f-0f31-4a8b-925c-cb3efbf3b508,b65774ec5725b7926f1ec71308ceabf5,0,42,19165.73,Female,No,5.221173325,1,172.462354,831.9771606,1,0,1
1321,1322,Z526333,7377c4b8-3a55-451a-a992-01b4ee89069b,5f9a229383928bbf0625246976266b34,3,26,33846.23,Female,Yes,8.106603381,0,275.119794,995.4220744,1,1,1
1322,1323,A959352,095b18aa-13f7-4b0c-bc8f-fab57fa2e6df,a7006a55f98f4b1b81ced0b8cc825e0b,0,48,24892.78,Female,No,8.546096292,1,194.976769,592.8646912,1,0,1
1323,1324,M79725,38744ffc-699e-4103-83e1-7a3952d69600,47a582de06dea76a559cb644accbf837,0,42,77107.03,Female,No,14.90633873,0,112.455141,1055.617042,1,0,1
1324,1325,B286935,f3aaf67f-0a5f-40e2-ae6e-7aa7a0f30e25,001954c8e0c6729b0f089ea9422a4f5d,0,88,35108.41,Male,Yes,14.54049442,1,139.979239,525.3069851,0,1,1
1325,1326,V492229,8c78162f-1d37-49f8-a422-0cf621fdda7d,276a498964ad5ce3db015bc46700299d,2,41,32296.27,Male,No,8.627473352,0,245.131966,1128.690355,0,0,1
1326,1327,P331793,1e3fa7c5-1e49-49a2-ba3a-b762089bd2a6,ef60844501b0216334edb1130c76fcad,4,55,27019.83,Female,No,11.27833464,0,162.446995,1668.779606,1,0,1
1327,1328,E919874,8ef3a9dd-56e4-4dea-bc00-b6463cb5f923,c6537932d3d14726b84c1a85c6a858bd,2,20,12353.15,Male,Yes,10.92368132,0,169.937833,958.2229045,0,1,1
1328,1329,D598850,1d49265e-926d-4832-a941-9dbd691b4588,db473873f84be3667b4621f352576154,3,83,35982.39,Male,No,10.6224092,0,139.981577,825.6469228,0,0,1
1329,1330,V658272,67835635-eeb4-494f-a1b4-21fabebd4ce6,fc130805807709d63297bcd843cd9bf8,0,42,42104.6,Male,No,9.271510114,0,144.960655,941.291001,0,0,1
1330,1331,L985245,fe91d0a1-0c41-42aa-915c-0c5ff4b3c04b,f29b4985273eae61dee2837f71766c6c,8,43,55656.36,Male,Yes,14.19303472,0,184.978458,900.3977089,0,1,1
1331,1332,Z282830,105c59e2-6388-4938-b1cc-a1f78c34369c,02827193b128719b1acac1aa6173bac7,1,72,48881.55,Male,Yes,9.095661093,0,197.483972,1260.12789,0,1,1
1332,1333,R687130,5b80863e-5425-4fdc-969e-6350e0094640,325074fac4fd184331b19d0baf0e038c,5,45,32000.75,Male,Yes,7.686998495,0,220.161527,1618.259683,0,1,1
1333,1334,S06268,e833920a-3162-41e3-84ec-d994c5891af7,d771416e783668a7d5b8df182e23367b,1,18,29822.31,Male,Yes,11.72310409,0,147.442069,1727.882293,0,1,1
1334,1335,D164540,9ff0335c-bb82-4869-b494-096ed7dc391f,70cf91ad54e92141e6971b3b7e4e4fc6,4,30,72270.25,Male,No,0.120057716,1,164.985293,1464.442974,0,0,1
1335,1336,Z703867,b2d66cb9-8401-4fb8-9b77-1aafed19cdec,80b9a4ea4bc430ede34c565f5287b2ce,0,25,27669.39,Male,Yes,8.498824483,0,147.456419,2588.843484,0,1,1
1336,1337,I110420,43a0d855-5ce4-465e-b928-9054dc172e18,2a14fdaefebd129c5d29124ae509aa38,0,58,42027.65,Female,No,7.723994889,0,104.97808,1170.35317,1,0,1
1337,1338,T824376,7ff8eea8-a46a-4743-8e99-236a4179f4bd,28370173c7dba5802cd0bdd1fb5dd723,0,86,69014.19,Female,Yes,10.58554141,0,220.114868,1409.882802,1,1,1
1338,1339,B68757,7341e9d7-380e-4d21-a461-82141fa2f50b,d729e9f9c6943a1b0da98e84e7eae435,1,88,63827.57,Male,Yes,6.204764784,0,182.446995,486.1105716,0,1,1
1339,1340,V91565,1e5a1bee-d139-4c98-b27e-e4c9642496d7,98b2bf0cb388a706bdb113b9881b1f16,5,48,16502.68,Male,No,9.457948968,0,160.00128,688.7644008,0,0,1
1340,1341,Z517352,e82025bc-1cdf-4cd7-8b79-00d1276291ff,0cda53721881a8990ea22dba044a4acf,7,86,45181.64,Male,Yes,6.974510376,0,240.114868,901.5457844,0,1,1
1341,1342,L156274,4d19d7b6-6a97-4dbf-aeec-6978e9e701b6,e6b00067b1abb4f40213de6d2e2d8e76,3,39,45244.57,Male,Yes,11.5455462,0,255.155493,1568.344567,0,1,1
1342,1343,S664476,c94492ae-4605-4cd3-974e-15fb584f14be,2ee2ae56506c153d688e200b753759ba,1,55,27457.73,Female,Yes,10.28781284,0,220.114868,1809.921626,1,1,1
1343,1344,A568113,4a46112a-d1aa-401e-a4f3-e5dca9136c17,0f25403669a03cf2197841d9d110f921,0,34,7326.3,Male,No,9.24582929,1,142.471255,1192.174805,0,0,1
1344,1345,L932066,2f26bbf0-aa3f-4cb9-9930-08d81f87c9fe,882670d325a5e8ac972087e59843b1a5,0,69,60631.73,Female,Yes,6.336266086,1,179.947583,953.8934493,1,1,1
1345,1346,A943825,00991bcf-d71a-4c53-ad09-36453952852b,2e409f4e92c892aa53410a08e7c51815,8,72,55708.35,Female,No,11.95403555,0,140.004928,682.4871065,1,0,1
1346,1347,U100638,652f07cf-815d-4f41-98c0-b216d6893090,a2d6c007ebf37a6e0fc4562a00a4a92d,2,66,36635.39,Male,No,5.245083025,0,187.484705,1154.565474,0,0,1
1347,1348,Z587554,38dbe768-72bf-4399-b4c6-9d6242b520ae,b35080022b4447deb9e74c8da9e0e282,2,39,11435.62,Male,Yes,8.931385159,0,127.488728,677.2734494,0,1,1
1348,1349,Z458777,c598320f-4f96-459d-9f83-79aafb13b59b,83f1f0ee3d845835e524e3f017871a19,0,56,3381.33,Female,No,8.350691799,0,162.471255,1024.582571,1,0,1
1349,1350,M689888,af66d230-bd98-4bbc-a63c-cfef72cf8387,f770f91d26352410bdb9d2c640926fbe,3,44,57644.66,Male,Yes,13.18140871,1,137.483594,1291.915318,0,1,1
1350,1351,Y735827,4094b682-fc15-4bff-8094-8ea34bee1cb8,eb18df145dbfebe0e10af1933fdfebd9,2,18,41967.93,Male,No,17.04978252,2,149.944668,1755.239032,0,0,1
1351,1352,L812206,88dfef3c-2129-406f-acd9-812c7440de91,0434fabeaac23d45b07b3730ef827102,1,70,27990.52,Male,No,8.304302989,1,172.47417,1884.50089,0,0,1
1352,1353,O852145,27eeede5-aff8-4116-9c5d-1c8c1afd16ca,cc159ec2b9662d132a98f8eed14eef9d,1,46,29318.41,Male,Yes,13.65178245,0,184.979684,1029.123182,0,1,1
1353,1354,F34950,714a9ce2-55f2-4f13-90df-015fed46ccaa,e5523b90a4263fcdc24bf18f087339fd,4,30,33315.46,Male,No,14.81141178,0,199.990219,2489.519356,0,0,1
1354,1355,I124986,35c78c79-c3d0-4e5b-8f9f-de90b7c27c0d,8efab79b372c81bd060e766c967263ec,1,76,42506.64,Male,Yes,10.95303334,0,172.503404,742.7794122,0,1,1
1355,1356,N434328,8b17078f-c749-4036-9a89-2216e1707b93,4efc2c8ca50ef58034ba697f6a23ed6f,4,33,6878.84,Female,No,8.61275076,0,82.496547,1797.14783,1,0,1
1356,1357,Z900859,3a763b07-86d1-4a7c-a1e7-10ac4830a962,9d9d56d3aa3e150efd0e8da70e193a28,1,74,11856.64,Male,Yes,15.95494909,0,182.446995,1249.494056,0,1,1
1357,1358,Y952292,08cbf8a0-cf12-4d8a-9780-6430e3a3bcaa,ee885ae8a0ccdd5f9f76b6dfecc979ac,0,21,19017.34,Male,Yes,12.03501573,0,197.628838,1495.341126,0,1,1
1358,1359,H490984,874d4575-f768-43c8-8525-1f47b409613f,d6d8d7654dcca1323746d3f79db9a5aa,2,71,62781.25,Male,Yes,11.66278135,0,174.988208,1516.797047,0,1,1
1359,1360,X683383,deff72ab-724c-4ff0-a620-c54e3fb3cda2,85218fe72670384bfc5d7fa521a9c76e,4,66,5601.94,Female,Yes,13.63078539,1,164.967019,3293.015758,1,1,1
1360,1361,N464571,05a08074-2324-4583-87fa-777e9d2004f8,99659c2015bf412a6df5ff118e0dc072,0,66,41527.17,Male,Yes,11.51565844,0,207.475448,1057.037731,0,1,1
1361,1362,L497687,d7e94fb5-038a-4583-94bd-422dc941a261,bc51cbe3192f90852dae26c2f5a9a9b9,0,35,11098.51,Male,Yes,4.48844021,0,255.119794,1467.90459,0,1,1
1362,1363,S351935,23eea30e-c46a-4073-87d9-87c8ebc749e9,4bde15cdfd3aa8ca8de87d996691a7bd,4,25,50670.27,Male,Yes,12.69180844,0,142.452604,2743.734408,0,1,1
1363,1364,X65353,5d669d36-eca7-4cf4-ad7f-2b5315c92a60,631e653917cb7c52b938d98ba361d9f1,0,43,30118.57,Male,No,7.636999105,0,117.487242,976.9718156,0,0,1
1364,1365,G27660,afaa925a-e9ce-4b12-a4b9-03f51045ae8e,bcf290a66f329318b95b75f9e5e5ead4,4,72,12704.28,Male,Yes,12.02547979,0,275.119794,956.9132284,0,1,1
1365,1366,M373201,87a0c167-a48d-4a03-a5c0-cbc298bf4704,40cf858efaff2fd31dcec44d894c51f3,3,25,54567.1,Female,Yes,8.842844227,0,172.47417,884.6278615,1,1,1
1366,1367,C696811,94fe1601-9da8-4037-a3ac-378b9b5b1d5b,13ddd0383779dc1da6bfbf0d0b517255,9,43,54250.43,Female,Yes,11.16875063,0,159.947583,1201.898094,1,1,1
1367,1368,P729485,00bb1bed-d458-4809-a22f-d6d6327665f3,c49b989e0f4b2dcceb58e882e8042e72,1,57,73645.85,Female,No,1.726524839,0,157.483594,810.4941232,1,0,1
1368,1369,A159743,f6b484d1-25d9-4b47-8425-11b7c007d882,c77e4c40a9f79673d1e248d80b547b47,0,23,41979.65,Male,Yes,6.209819263,0,172.456745,1237.560637,0,1,1
1369,1370,U956918,c7044188-a318-495c-b008-c88030f63fb7,36d72b43d5bc204d02b4b26109b295db,1,20,40057.18,Male,No,14.81848646,0,179.947583,2211.379038,0,0,1
1370,1371,H887808,a8e9ddd9-7297-4541-90de-9d8b96156da8,5c53347d58c7f7c88bb0151776c8f863,1,35,115520.53,Female,No,14.59968721,0,149.99153,1144.495358,1,0,1
1371,1372,L929915,7bda55be-80c9-4330-b249-4ddd02b58a4d,868b52e14854e0b1b72b5255a917ac54,3,81,18913.5,Female,No,6.998489346,1,204.979684,1558.309095,1,0,1
1372,1373,S844282,05a3370d-68d3-4259-95b0-bd63c5c4a709,1cff2959a51a923152fdeca90bff74b4,2,57,56342.23,Male,No,9.899590419,0,104.992311,501.0626363,0,0,1
1373,1374,Z420709,d013e823-6423-4f96-b1cd-2f953cc20f3a,367d2ae0f5ce2b26e60651e5e4386436,1,32,57826.31,Male,No,7.233747171,0,137.439154,495.8370195,0,0,1
1374,1375,G372009,7483904e-e795-4c8d-947e-3d4b9e1a9251,a6b473dd130c639bb4d80236c5b86301,4,60,90889.4,Male,No,12.04083843,0,242.657291,2730.054658,0,0,1
1375,1376,M843500,4849e456-6dfe-430b-86c3-f7d3a3abb924,70b035e7b7af2cdd801296c57b909e37,4,64,36220.07,Male,Yes,12.30730362,2,235.159141,1370.86345,0,1,1
1376,1377,S60448,678ec6ad-7670-4f27-9389-d2f22c3e76da,c1197c85e3901fede65c14ba21401c2f,0,48,47229.76,Male,No,13.27653911,1,117.468591,1111.834697,0,0,1
1377,1378,D613617,0d005bab-6433-4f84-a139-1aca8b495f6f,9544dc8e485d9433f4e67c9e42f7f192,4,40,22390.15,Male,Yes,9.873985217,1,190.159922,1887.197833,0,1,1
1378,1379,T784519,f253e890-f725-48dc-8aee-d285b02333c5,9c52046886072489afc8e506e3b4963e,1,67,65392.96,Female,Yes,9.948525069,3,159.987503,596.625449,1,1,1
1379,1380,O937146,d95a18a2-8fc3-4c3b-988c-9fca6a0a6b61,2f99aacd9de151ec0d90880ccbb2245b,4,64,71721.17,Female,No,14.71733435,1,169.944668,1507.046722,1,0,1
1380,1381,E581896,4e676ceb-91ac-40d8-9fd2-377262ad9333,e33ace15c7df98253532c01fa068e67e,0,21,45734.73,Male,Yes,7.051157559,0,200.118516,1330.988714,0,1,1
1381,1382,A626819,9f969c90-52dd-4575-8a73-b8f3a5d6baea,45310c9d05a3297821458cc6f2e2698f,3,82,33168.88,Male,No,10.98310848,0,129.948316,3192.755309,0,0,1
1382,1383,J61610,690f9354-8889-4ab8-bdba-df602d37bd20,c4a3fee2fde5807f8c2a43712c3f121e,2,72,22070.09,Female,No,16.15922157,0,130.024412,644.4955303,1,0,1
1383,1384,Q404548,41dcad88-3cfc-4aec-90be-b49324733d7b,088550dbde54d500a13544e3eaa72968,5,23,42479.0,Female,No,8.229564778,0,159.964152,1076.076012,1,0,1
1384,1385,E28570,119e8e51-0a4c-459e-87fd-fdadeee529a3,e0552d6dadfaf4f0211f267220df80d8,3,37,31781.03,Female,No,9.016531101,0,159.951231,432.0011277,1,0,1
1385,1386,R893524,7c5c6a17-888a-4162-a7d9-18687761a8bf,e64501dc59ac4861576d244507e8e806,3,24,47256.46,Male,Yes,9.066791953,1,192.470522,1437.241364,0,1,1
1386,1387,O972146,6f15f673-e2f7-453e-b356-8476f5987dc9,b037464793bcf3547cb7f3e764e3c86e,3,40,122844.86,Female,No,15.15312675,2,124.964303,951.5458256,1,0,1
1387,1388,K816219,a6cbdf46-5f17-4d8a-8b3e-36ce9d62a6af,ac9ace65297d8c367ca484888fdf45c9,2,32,81622.91,Male,No,9.04153153,1,200.165175,1733.107782,0,0,1
1388,1389,P613936,daad7560-6e64-480c-b43b-e996dade16c6,7459bbf9f2e7c35822f246fe4d534fee,3,59,52687.01,Male,Yes,11.44953763,0,245.145743,1599.874839,0,1,1
1389,1390,M168449,9217812c-c11e-4237-9513-1ddc23197255,410494f2da5837c1609b0980a7744b24,1,44,21817.19,Female,No,9.215937432,0,159.951231,726.8978219,1,0,1
1390,1391,Z804586,96414d68-c070-4300-9ce7-d25d89c092cb,c19b6671705e011e8cb49b2a01753ac5,1,60,38135.76,Male,No,8.071539004,0,134.980139,831.4033785,0,0,1
1391,1392,J21506,f26ff1bb-6bc6-4b98-ad00-d4c7e1d040ed,aa95b9313600bb03874558b37a5c86ba,4,56,28438.52,Female,Yes,10.1125551,1,175.133074,1798.360928,1,1,1
1392,1393,H433120,0b9c8586-e31e-417d-bb60-c86d5df7337e,144997335abbdabca218b0ccd45900a6,3,23,22561.45,Male,Yes,10.62160932,2,220.114868,3014.958938,0,1,1
1393,1394,O808338,a9b24686-3ce6-44e3-a749-37dfb4e72327,c2b50cd064a851a9b0a26371892fbe7a,0,24,13935.17,Female,No,12.24888394,0,162.468917,534.6671843,1,0,1
1394,1395,I714132,91083bcf-3d06-4133-8177-17debf229209,b10a845f6c33c20423047f150b79c72b,0,85,15433.62,Female,No,13.41929614,0,112.484375,552.7011071,1,0,1
1395,1396,Y686545,c55457dd-d963-41f0-ba4d-96134c47a3e9,f79afe922219195508833eddba1723f3,2,55,57281.66,Female,Yes,5.762293362,1,242.628057,961.4921994,1,1,1
1396,1397,L130149,2ab0fdb1-888d-4efe-92e6-8da751277c37,54bb62e4ade25a140d28c5e1c0d1fb41,4,52,48038.44,Female,Yes,9.5872321,0,114.965789,1737.043258,1,1,1
1397,1398,T628807,81db52f7-3854-412b-b967-c23b70060a52,b8b077f52573b5e812c664680bd8ec3d,10,42,92748.49,Female,No,14.30597862,0,124.97808,1425.346946,1,0,1
1398,1399,H774850,70b67323-6f86-4827-98fd-4edd50cfca99,f13d54c7891b5f5e20871b315dafc465,4,49,27950.05,Male,No,8.088610041,0,139.934918,2275.16632,0,0,1
1399,1400,P897691,97c7cf1b-1c78-4a7d-8c2c-cd528f65218d,65cbf340036b133e76780c84cb817d12,0,84,43525.94,Nonbinary,Yes,10.55912151,2,184.985293,627.3962656,0,1,1
1400,1401,I783595,70021277-5b3a-4d43-bae4-d2f4e62df742,5d35e84ef1ce8074533c902b566441c7,3,45,55370.33,Female,No,13.11354412,0,182.483267,972.4555268,1,0,1
1401,1402,L928678,90ec3ba7-5fea-4e0a-b469-a127d7e5d13e,61cbdf7497e7b2d81b718ee2088d3a53,3,24,31003.45,Male,Yes,9.234299939,0,255.133571,2383.673575,0,1,1
1402,1403,V838270,94bff15e-53f2-4bbd-9da0-cfc21cc8e66e,62203180764442ed10b9817946ec35c7,2,32,55523.0,Female,Yes,10.21011328,0,169.937833,686.8335296,1,1,1
1403,1404,P310885,a06c9b86-47b0-4344-99ef-287fa1d95b07,a4987bf83982d062c2c3effb653b9fc4,8,18,15782.0,Female,No,7.592089883,0,129.959755,1539.452153,1,0,1
1404,1405,J397554,01b5ac12-648c-489c-acfc-78cbbaeb6586,0a49c01bf42b1d9a017677eac48adadd,0,73,47596.81,Female,No,9.923698853,0,252.62403,770.971694,1,0,1
1405,1406,S589285,78c988e0-b9ce-4946-9623-62c1875b0182,0ef8ab9193f1aa5e972b6f3a5fdaec46,3,87,11565.2,Female,Yes,10.35922638,0,245.174977,937.6860638,1,1,1
1406,1407,N874492,2a5aa0f5-ba26-4aa7-bae9-30f05938042a,a8ecd934544bb1b397f762e604d1ce34,4,62,24216.4,Male,No,13.09191109,0,132.466002,1579.887065,0,0,1
1407,1408,U229289,21fa6507-7457-4937-b0e8-9807af53bfdd,5fe9be2ba50c8859e45e6f123ed5b4c2,1,82,10429.51,Nonbinary,Yes,8.102739551,1,222.632554,2294.265591,0,1,1
1408,1409,Z716087,8570cb47-d662-46e0-805a-853e0e5896ad,317d56c24bc43363ad34dbc46962da97,3,71,34905.9,Male,No,13.49890874,0,165.018175,871.9497737,0,0,1
1409,1410,V250371,20002ec0-5ece-4cbc-8140-49f1b0bed057,3f2c95453a5fd999042a3112968a6c32,1,71,97462.46,Male,No,12.05972869,0,127.442069,737.7421962,0,0,1
1410,1411,F809236,2b8470fd-d054-4880-8192-bf2a3c48061e,62268401993416789e16890c8a0fb8bd,0,55,39746.81,Female,Yes,8.242313408,0,152.495236,571.3635369,1,1,1
1411,1412,F973379,8f3af86d-bb7b-4cac-9b0c-f525ae8d8735,0a4374ebcd81ca8a104828e2f25c3e6a,2,61,41817.73,Male,No,5.326776882,0,139.965008,1566.414462,0,0,1
1412,1413,E486314,4f4d6aa3-e56d-4832-bbe4-93202c65b026,a0ede553a55f6ca37b7137d7834926c7,3,41,17888.07,Female,Yes,14.62580855,0,129.948316,935.5106086,1,1,1
1413,1414,O969694,699f6c1a-0ce7-4e15-9e21-3acf848131a0,6f5e4e1b9e526648441720bd2679eb95,4,54,30398.93,Female,No,10.79945853,0,144.988941,1244.404963,1,0,1
1414,1415,I674556,df17d0bf-9739-4c6c-9336-f51c46611d3c,271670b72dcbb20fb2d47523e58e31df,0,53,8657.1,Female,Yes,10.75378608,1,149.992756,875.8840004,1,1,1
1415,1416,Q881585,c8c9ee5f-43d5-48ff-a3f4-8c3855a1976d,676ecfdccd327913296f1632143a1064,3,49,46183.9,Female,No,6.399633802,2,159.951231,557.4590468,1,0,1
1416,1417,K376911,e3755668-76d1-41f2-a3a3-12f6f877673d,cfb804831cffe7497eff496b90ad0834,2,69,9106.57,Male,Yes,12.29278948,0,184.979684,2543.181756,0,1,1
1417,1418,Y243544,e22cdbb2-86dc-44b5-bdf2-36552ca037d4,c8e8ba078a65f91016f03689022f4732,1,59,50103.36,Female,No,6.223741222,0,127.481989,1997.134556,1,0,1
1418,1419,P670407,147ada4c-1b5e-4a0c-ac1b-928a74ce2210,b87d80637bd8147f4d5395efd5331300,1,18,1193.19,Female,Yes,12.00707872,0,132.466002,1196.617394,1,1,1
1419,1420,X404290,adda4d83-0eac-41a7-a89f-cc5f7ce2e3dd,eb0b14ed73881f74ceff34d27958483e,2,36,57322.77,Nonbinary,Yes,16.89111923,0,192.440432,1088.288955,0,1,1
1420,1421,S961459,27c3ba8c-b38c-4631-b0d1-70c6b11cecd3,5bbea72516864d98b9ba3e3ce8ef178d,1,55,7682.28,Male,No,8.462349988,0,139.99789,840.1259162,0,0,1
1421,1422,G676884,f31b9632-412a-4441-a849-0931c07c96cb,f907c8cdb9d125ceeba92453a7fb6535,1,22,13337.97,Female,No,10.99334684,1,217.472533,839.4587853,1,0,1
1422,1423,D633161,99630c42-75c8-4846-9332-544bc835f132,97d4115d331511212b45d30fb8483a30,3,56,66945.1,Male,No,11.91191765,0,139.934918,1011.509096,0,0,1
1423,1424,J787663,d24760ea-2726-485d-8383-6a2667c49ea7,6bb536b8a01273c1014fea840916d4cb,1,89,38227.48,Female,Yes,8.849510435,0,139.981577,738.9464573,1,1,1
1424,1425,P888518,55295513-991f-4276-bfcd-ba2caf504991,e9d8391eeae4c15e5233d4ae96a046bf,1,82,60150.88,Male,No,8.637279441,1,149.977753,1567.544174,0,0,1
1425,1426,F102583,cc5bd887-c8a2-4cbf-aef2-ec21d7a52e59,e7ea8191394dcf74042ef731ed70ba24,7,35,49128.48,Male,Yes,13.3037367,0,147.442069,874.5485738,0,1,1
1426,1427,G359370,e31e9d0a-c31d-4824-a020-2e0874f5753f,f4a02d7ef38fe99027d74622ac18f33a,0,20,23702.37,Male,Yes,12.77224032,0,149.937833,1690.990907,0,1,1
1427,1428,E214052,ec93a219-3b34-4aa0-af09-f7b55850223d,62e7d09840b459f38d2e17d5ba41a552,1,39,25368.71,Female,Yes,8.6548926,0,129.959755,1093.673208,1,1,1
1428,1429,H696459,609e05d9-f19a-42c5-934e-43b54d032b63,2dbd645e6574e832d5a456963d96e34d,2,65,1593.76,Male,No,10.617244,0,137.483594,1598.603464,0,0,1
1429,1430,B335074,33fbfe55-a6b8-4ebe-874f-87dbd32a07c8,9a385eebfbde192fac7d3c5d0c37cd6e,3,28,24984.75,Female,Yes,9.103936329,1,204.963371,1982.607316,1,1,1
1430,1431,U362149,f6655292-61e3-4317-8430-e105af8040f9,6059fc2d84b614531cd0a4447253352c,1,86,29315.24,Male,Yes,7.420757697,0,270.160419,1998.877156,0,1,1
1431,1432,H513187,7489b543-03a6-4a39-a32a-131e65a79956,ceab0e75fc1e81c8984e5a6c424d234c,5,27,13262.8,Male,No,9.694498267,0,169.937833,1870.659833,0,0,1
1432,1433,R715020,38be248e-1bff-4e3b-88c4-c0f5b406ce3c,1a1e410e2bb1bccd1c841791756c710c,0,65,20617.44,Female,Yes,9.460602685,2,262.610632,831.5573687,1,1,1
1433,1434,E631569,21552c5c-7d42-4c9c-94b3-0b673f041e4b,c23e055b550d26ffba6d5d02fa309e3b,5,61,44278.91,Male,Yes,7.093445651,0,152.47417,1043.284658,0,1,1
1434,1435,J364503,bc38ba74-d0f1-4f1b-b463-0981f7473f64,235b919d05f5f8b46e16d5c38dbad086,4,39,96112.52,Female,Yes,11.02362934,0,119.989722,587.0970427,1,1,1
1435,1436,B794135,8976bc89-f935-4018-8be1-43b87adcacf7,e6b75a643b828343247933f4cc9ef8a3,0,55,23194.97,Male,Yes,13.28231537,0,245.146969,2207.767111,0,1,1
1436,1437,U631731,07c2dc27-ba16-4fef-be57-f5b8f42520ac,af549d0718aa3d463a7965d14f0ae5b4,8,86,37302.74,Female,No,9.898908462,1,214.966286,2252.093831,1,0,1
1437,1438,X623749,0a86f627-fdaa-4e3c-8592-01847a11dab3,ed540739a4acfd0b5fbaa7e477cc0b4d,0,35,23781.26,Female,No,6.476262682,1,127.442069,1968.581014,1,0,1
1438,1439,E832576,0771ac32-09d6-4b53-b1ce-5bf5f170892d,74d228fc425de5e52603096db1ea770a,0,23,77548.98,Female,Yes,11.47612243,0,137.461553,992.3896521,1,1,1
1439,1440,D102792,34e8bf08-4f53-435c-85de-6152aea0b3e2,5c4f65fab4e9684cdd36799190069251,0,75,63986.3,Female,No,3.242890295,0,124.964303,383.5428131,1,0,1
1440,1441,X235629,94d00401-b554-4309-8262-7d22c47b0f12,e030593ded1a531f224d91e72d853c91,1,24,99754.87,Female,Yes,6.093961352,0,129.994975,1297.575754,1,1,1
1441,1442,X977611,d4d3ae09-0c96-4fb3-be59-be2503c23889,0dd289d230ffbcf3d0e85834e8c7a18c,0,34,49399.04,Male,No,6.536106461,1,162.471255,507.3968121,0,0,1
1442,1443,V109479,4847964d-6c73-4044-82e7-a892aa78a26a,ee1dd5746790901a4718b46d4d142548,9,63,32285.99,Female,No,9.474793202,0,172.47417,2095.858312,1,0,1
1443,1444,K265887,506ded30-4559-445f-bb56-3ccb164fa922,59f19f9bf08e5e061712b7d2f8501e06,4,50,29216.14,Male,Yes,9.047716037,1,182.476229,1173.415489,0,1,1
